relative_keyword,avg_price
아이패드미니6케이스,17607.0
갤럭시탭S7FE케이스,21732.0
갤럭시탭S9케이스,36537.0
갤럭시탭S6라이트케이스,15994.0
듀얼모니터받침대,20343.0
카멜마운트,86537.0
카멜모니터암,74634.0
싱글모니터암,49209.0
모니터받침,22430.0
NBH100,54130.0
높이조절모니터받침대,28620.0
NB모니터암,41655.0
다이소모니터받침대,29737.0
데스커모니터받침대,41540.0
앱코K660,60688.0
G304,38431.0
스칼렛솔로,245767.0
오디언트,508222.0
브리츠스피커,31507.0
브리츠사운드바,33115.0
로지텍헤드셋,107041.0
씨게이트외장하드,160481.0
삼성외장SSD,172686.0
삼성T7,195521.0
샌디스크USB,18427.0
삼성외장하드,131935.0
870EVO,106715.0
4070TI,1422048.0
광HDMI케이블,92415.0
4060TI,643776.0
DVITOHDMI,3841.0
HDMITODVI,3763.0
RTX3060,475844.0
아이피타임공유기,63375.0
IPTIME공유기,61410.0
랜테스터기,28862.0
AX2004M,113431.0
AX6000M,218489.0
A2004SE,72789.0
A604SE,42630.0
AX3000M,108147.0
AX2004,94870.0
MSOFFICE,156431.0
마이크로소프트오피스,157505.0
마이크로오피스,166669.0
오피스2021,289418.0
굿노트다이어리,7011.0
마이크로소프트365,88011.0
프로크리에이트브러쉬,10297.0
한컴오피스2024,379396.0
자코모4인쇼파,2287351.0
이케아수납장,62395.0
이케아선반,25656.0
한샘샘키즈수납장,168678.0
아기책장,130749.0
교구장,97739.0
아기옷장,145016.0
침대안전가드,39400.0
아기침대가드,49824.0
아기행거,64592.0
본베베침대가드,54322.0
방음부스,1038231.0
모듈러주택,74652288.0
컨테이너하우스,6521725.0
이동식주택,17571945.0
조립식주택,1911947.0
콤비락,9845.0
화장실리모델링,1962561.0
알레르망침구세트,137829.0
닥스이불,279789.0
라지킹침구세트,85302.0
알레르망키즈,127021.0
닥스이불세트,276447.0
목화솜이불,59243.0
알레르망베개,30547.0
요솜,60994.0
헬렌스타인베개,30305.0
헬렌스타인,146215.0
빨아쓰는규조토발매트,9900.0
워셔블러그,30863.0
우드블라인드,18037.0
나비주름커튼,21189.0
작은창커튼,22108.0
모던하우스커튼,50808.0
누빔원단,10794.0
라라뜨개,5036.0
양말목,7025.0
자이언트얀,9877.0
목도리뜨개질,23977.0
벨보아,11598.0
니트컨테이너,32088.0
수세미실,2136.0
바라클라바뜨기,21470.0
힙분유,83231.0
앱솔루트명작,56688.0
앱솔루트명작1단계,50111.0
압타밀,78492.0
산양분유,41406.0
A2분유,116499.0
아이엠마더1단계,34064.0
압타밀프로푸트라1단계,118675.0
아이엠마더,49349.0
압타밀프로푸트라2단계,135276.0
액상분유,27655.0
퓨어락,101066.0
앱솔루트센서티브,85108.0
명작1단계,53594.0
위드맘1단계,59393.0
앱솔루트산양,109818.0
후디스산양분유,125459.0
앱솔루트명작2단계,54742.0
앱솔루트센서티브1단계,83473.0
천기저귀,19584.0
하기스네이처메이드1단계,46321.0
하기스네이처메이드2단계,46985.0
팸퍼스,35533.0
팸퍼스기저귀,36512.0
하기스기저귀,20514.0
신생아기저귀,24436.0
하기스네이처메이드,35231.0
나비잠기저귀,35432.0
밤부베베천기저귀,36768.0
리베로터치6단계,47351.0
크린베베,20233.0
하기스네이처메이드3단계,60299.0
팸퍼스베이비드라이5단계,59197.0
팸퍼스베이비드라이6단계,60829.0
크린베베일자형기저귀,22236.0
마미포코기저귀,44772.0
하기스네이처메이드5단계,44660.0
브라운물티슈,33799.0
마이비데,11496.0
앙블랑물티슈,21418.0
베베숲시그니처블루,33442.0
베베앙물티슈,27615.0
대용량물티슈,10510.0
베베숲시그니처레드,65374.0
순둥이물티슈,21928.0
비데물티슈,12034.0
붕어빵물티슈,23285.0
애터미물티슈,24162.0
페넬로페물티슈,27429.0
이유식큐브,11068.0
아기반찬,9173.0
생선파는언니,9516.0
큐브데이,6450.0
실온이유식,20803.0
맘마밀,14573.0
얼라맘마,11995.0
초기이유식,17149.0
아기간장,14764.0
아기김,9386.0
바맘,15231.0
아기퓨레,20160.0
루솔이유식,31840.0
이유식야채큐브,10374.0
아넬라퓨레,39547.0
담은수,15644.0
떡뻥,2681.0
뽀로로음료수,11968.0
루솔진한배도라지즙,73822.0
질마재농장,3574.0
뽀로로음료,15683.0
아기배도라지즙,32714.0
킨더밀쉬,24032.0
아기보리차,19648.0
아기치즈,20011.0
티딩러스크,24642.0
이치비야,7100.0
뽀로로보리차,16327.0
배도라지즙아기,30064.0
요미요미,17746.0
아기떡뻥,6719.0
또또맘,17705.0
아이키커,23547.0
아기요거트,16920.0
역류방지쿠션,58601.0
제이앤제나역류방지쿠션,91596.0
수유쿠션,50475.0
더블하트젖꼭지,16874.0
더블하트젖병,20307.0
쪽쪽이,8735.0
셀프수유쿠션,34679.0
유축기,45070.0
모윰쪽쪽이,22268.0
제이앤제나,63746.0
닥터브라운젖병,27884.0
쪽쪽이클립,9601.0
아벤트쪽쪽이,10290.0
역방쿠,50331.0
수유시트,35038.0
수유패드,10856.0
헤겐젖병,65826.0
스펙트라유축기,11339.0
트라이크,138098.0
절충형유모차,930613.0
유모차라이너,32810.0
유모차방한커버,38572.0
유모차방풍커버,37569.0
유모차컵홀더,11299.0
쌍둥이유모차,396422.0
와이업지니제로3,347455.0
초경량유모차,354797.0
트라이크유모차,126470.0
디럭스유모차,944098.0
부가부버터플라이,874018.0
에이블트라이크,166774.0
유모카,137899.0
유모차선풍기,23511.0
부가부풋머프,214052.0
유모차장갑,17696.0
주니어카시트,344778.0
휴대용카시트,141658.0
부스터카시트,78437.0
브라이텍스카시트,614658.0
브라이텍스듀얼픽스아이사이즈,1057274.0
싸이벡스주니어카시트,305453.0
다이치원픽스360,496221.0
다이치카시트,270307.0
바구니카시트,165891.0
바구니카시트대여,21035.0
브라이텍스,579524.0
카시트발판,43955.0
어린이안전벨트,14867.0
안전벨트인형,19364.0
토들러카시트,510923.0
싸이벡스카시트,485782.0
폴레드올에이지360,462025.0
카시트발받침대,37369.0
페도라바구니카시트,21300.0
아기띠,119378.0
포그내아기띠,147966.0
기저귀가방백팩,42973.0
힙시트,129981.0
기저귀백팩,39446.0
베이비뵨아기띠,207750.0
포그내맥스올인원,369566.0
에르고아기띠,156998.0
신생아아기띠,85329.0
아기띠침받이,14608.0
기저귀파우치,14943.0
베이비뵨미니,200864.0
아기포대기,33571.0
누빔기저귀가방,30698.0
휴대용기저귀매트,25665.0
돗투돗아기띠워머,103409.0
아기욕조,35406.0
아기비데,36631.0
프롬유샤워핸들,56471.0
포프베베,55785.0
신생아욕조,26960.0
샤워핸들,48663.0
포프베베아기비데,71414.0
말랑하니욕조,39887.0
슈너글아기욕조,54888.0
아기목욕가운,25908.0
아기목욕타올,20861.0
폴레드샤워핸들,83844.0
말랑하니,26908.0
센스2030,13065.0
온다베이비플러스,55888.0
온다베이비욕조,46382.0
아기세면대,7818.0
아기로션,18230.0
키즈샴푸,15806.0
아기크림,19488.0
아기바디워시,17988.0
베이비오일,17118.0
쁘리마쥬,91965.0
아토팜MLE크림,35851.0
유아로션,18086.0
존슨즈베이비로션,13952.0
그린핑거,11446.0
아토팜판테놀크림,38096.0
아기선크림,14251.0
키즈바디워시,16184.0
아기수딩젤,18275.0
아토팜로션,34035.0
아토팜탑투토워시,25159.0
아기변기,24153.0
콧물흡입기,20599.0
유아변기커버,21315.0
아기변기커버,25365.0
노시부석션팁,12787.0
포켓몬마스크,19996.0
블루본마스크소형,14563.0
한일포근,97651.0
티니핑마스크,13003.0
한일포근콧물흡입기,3296.0
한일콧물흡입기,3296.0
어린이치약,7425.0
조르단칫솔,17317.0
유아치약,7671.0
아기치약,7710.0
구강티슈,12550.0
어린이치실,9758.0
조르단칫솔1단계,14252.0
벨레다치약,28974.0
제니튼치약,15516.0
조르단칫솔2단계,17374.0
예꼬맘치약,12046.0
브리스틱칫솔,24970.0
코도모칫솔,20233.0
메가텐360,28344.0
블랑키즐치약,21796.0
티니핑칫솔,15316.0
아기섬유유연제,14510.0
호호에미,40689.0
토루토루세탁세제,29016.0
아기세제,22029.0
마이비얼룩제거제,17207.0
유아세제,18456.0
아기세탁세제,22508.0
레드루트세탁세제,49091.0
헬로그린세탁세제,33792.0
애플민트라임섬유유연제,79397.0
레드루트,35006.0
호호에미섬유유연제,42225.0
폴메디슨키즈아토표백제,29234.0
비앤비섬유세제,19909.0
비앤비섬유유연제,17628.0
레드루트섬유유연제,40535.0
네이처러브메레,13041.0
베르블랑,28963.0
유팡젖병소독기,202965.0
젖병세척기,164115.0
젖병건조대,19972.0
젖병보관함,26688.0
젖병세정제,10655.0
유팡,203526.0
픽셀젖병소독기,286797.0
리뗀클로르,22476.0
레이퀸젖병소독기,132590.0
스팀소독기,88934.0
하이비젖병솔,9975.0
하이비,8258.0
벤브와스팀소독기,89766.0
휴대용젖병소독기,56348.0
해님젖병소독기,109771.0
이유식기보관함,29875.0
젖병스팀소독기,83121.0
다퍼남젖병보관함,24278.0
아기안전문,32355.0
아기무릎보호대,12057.0
루보안전문,26226.0
모기팔찌,4224.0
모기패치,6875.0
방문스토퍼,3208.0
아기머리보호대,19071.0
호빵맨모기패치,10559.0
머리쿵보호대,17192.0
아기디딤대,27531.0
히든키즈락,5142.0
아가드안전문,25972.0
범퍼침대,214520.0
기저귀갈이대,92528.0
아기옷걸이,5051.0
유아책상,98252.0
아기쇼파,91786.0
아기식탁의자,92115.0
아기범퍼침대,208664.0
리안드림콧,49561.0
범보의자,83823.0
아기소파,99096.0
신생아침대,179414.0
리안드림콧아기침대,106634.0
에시앙범보의자,118507.0
아기턱받이,9349.0
스카프빕,4103.0
아기식판,14526.0
흡착식판,30950.0
릴리팟이유식냄비,51795.0
와우컵,27701.0
실리콘턱받이,10631.0
아기스카프빕,4818.0
그로미미빨대컵,17078.0
베이비뵨턱받이,31280.0
그로미미,13853.0
유아스카프빕,5468.0
주니자기주도컵,25000.0
임산부수영복,28241.0
수유브라,15732.0
임산부스타킹,9221.0
수유복,24279.0
임산부팬티,14980.0
임산부레깅스,14732.0
맘스안심팬티,21696.0
수유나시,20814.0
겨울임부복,36966.0
제이유블랑,36731.0
디라벨,33807.0
수유원피스,24740.0
튼살크림,36477.0
임산부튼살크림,33860.0
임산부바디필로우,53080.0
비오템튼살크림,78953.0
임밍아웃,9244.0
도넛방석,14803.0
란시노라놀린크림,32973.0
임산부손목보호대,10184.0
임밍아웃카드,2603.0
아토팜튼살크림,42697.0
임산부크림,34314.0
임밍아웃이벤트,6992.0
해피테일즈바디필로우,43990.0
임산부샴푸,26257.0
U자바디필로우,47240.0
클라란스튼살크림,78685.0
산모패드,23389.0
회음부방석,14272.0
란시노크림,30538.0
임밍아웃복권,2029.0
겉싸개,64654.0
아기블랭킷,28337.0
속싸개,25438.0
마이리틀데이지,33082.0
낮잠이불세트,83768.0
어린이집낮잠이불,63069.0
아기침대패드,37429.0
비비엔다,63805.0
아기겨울이불,34137.0
낮잠이불가방,16617.0
아기토퍼,65320.0
알레르망베이비,100554.0
어린이집생일답례품,2716.0
돌잔치답례품,4797.0
돌상대여,40007.0
할로윈구디백,8161.0
50일셀프촬영,26546.0
백일상,40991.0
결혼답례품,4489.0
어린이집구디백,2501.0
유치원답례품,2584.0
유치보관함,15648.0
성장동영상,49687.0
아이데이지,2169.0
패딩우주복,83227.0
아기우주복,41207.0
에뜨와우주복,47153.0
아기크리스마스옷,25696.0
우주복패딩,80651.0
밍크뮤우주복,66253.0
아가방우주복,66733.0
아기손수건,10500.0
블루독우주복,67029.0
압소바우주복,68417.0
미니로브,21382.0
나이키키즈운동화,39496.0
뉴발란스키즈운동화,63344.0
휠라키즈운동화,37791.0
털크록스키즈,33797.0
스케쳐스키즈,42098.0
씨엔타,44934.0
아기바라클라바,13474.0
베어파우키즈,43909.0
올드솔,94341.0
아레나키즈수영복,57726.0
아기수영복,27327.0
아레나남아수영복,56571.0
주니어래쉬가드,27416.0
아기래쉬가드,32702.0
아레나여아수영복,55133.0
배럴키즈래쉬가드,39979.0
유아수영복,25110.0
여아래쉬가드,25694.0
남아실내수영복,27614.0
점퍼루,99775.0
쏘서,132593.0
바운서,103566.0
베이비뵨바운서,214568.0
바운서대여,20207.0
뉴나바운서,168882.0
아마존쏘서,191129.0
피셔프라이스바운서,125359.0
어라운드위고,74101.0
베이비뵨바운서대여,32578.0
포맘스바운서,100937.0
졸리점퍼,81400.0
쏘서대여,21863.0
콤비보행기,103131.0
신생아바운서,100605.0
아기바운서,95236.0
보행기대여,25427.0
졸리점퍼대여,12815.0
세이지폴바운서,131804.0
스쿳앤라이드,155621.0
유아킥보드,78762.0
치발기,13043.0
베이비룸,114099.0
푸바오인형,38684.0
실바니안,41841.0
스키비디토일렛인형,14707.0
실바니안패밀리,40697.0
그로밋인형,19347.0
젤리캣애착인형,46952.0
춘식이인형,32157.0
카피바라인형,16707.0
종이인형,8865.0
파라필름,34497.0
소마셈,6018.0
원소주기율표,32850.0
소중한글,19338.0
매직트리하우스,51484.0
고무마개,2659.0
구리판,3733.0
바람개비만들기,2050.0
핀덴베베,473823.0
영어보드게임,19682.0
엘리펀트앤피기,42246.0
한글공부,16514.0
쇠구슬,21977.0
플라토,6534.0
닭다리살,21772.0
하누카세육포,38597.0
한우육포,41781.0
사세버팔로윙,19382.0
햄지대왕소갈비찜,38900.0
김부각,14880.0
고추부각,10284.0
명이나물,24271.0
단무지,5129.0
무말랭이,9602.0
반찬정기배송,54067.0
궁채장아찌,10624.0
절임알타리,34946.0
본죽장조림,15602.0
푸른회식당,29178.0
반찬배달,30947.0
종가집무말랭이,14147.0
홍어무침,19619.0
콩잎,16473.0
오이지,11511.0
종가집김치,35238.0
안동학가산김치,41595.0
묵은지,23691.0
김치10KG,43562.0
고랭지절임배추,43481.0
맥심화이트골드,30093.0
G7커피,10347.0
할로윈사탕,9778.0
꽃보다오징어,19652.0
앵커버터,26966.0
모짜렐라치즈,18375.0
슬라이스치즈,16783.0
스트링치즈,18628.0
라꽁비에뜨버터,33330.0
구워먹는치즈,13242.0
체다치즈,13871.0
필라델피아크림치즈,18886.0
지라그라타,11480.0
아그리폼지라그라타그라나파다노,11480.0
서울우유버터,11514.0
무염버터,14328.0
이즈니버터,16238.0
부라타치즈,19270.0
연유,17130.0
중고노트북,314611.0
갤럭시북3프로360,2552388.0
서피스프로9,1994118.0
